Date,AAPL,AMZN,BAC,GOOGL,JPM,META,MSFT,NFLX,NVDA,SPY,TSLA
2021-02-24,111039900,60226000,58139500,22608000,15061400,15736100,26339700,3245000,448320000,72433900,110301000
2021-02-25,148199500,90676000,74762000,41548000,18127700,19053100,39542200,4252900,824436000,146670500,117071700
2021-02-26,164560400,85518000,70933300,40042000,19829200,26619500,37819200,3755600,500932000,152701600,123267600
2021-03-01,116307900,54582000,45901700,26060000,14845500,22157300,25324000,3041400,353184000,105348800,81408600
2021-03-02,102260900,51916000,41167400,25564000,14221700,15191700,22812500,3042200,264116000,79595300,71196600
2021-03-03,112966300,79774000,66047000,33892000,14324100,15513500,34029500,5362400,377592000,119940200,90624000
2021-03-04,178155000,109632000,96512800,49216000,20093900,31626500,44727800,5034800,573344000,183433000,197758500
2021-03-05,153766600,107772000,74292300,53100000,18465100,26820100,41872800,5070000,542840000,152039600,268189500
2021-03-08,154376600,83700000,65335500,36868000,17133300,18391800,35267400,3981800,543112000,123149200,155361000
2021-03-09,129525800,80600000,63946000,33920000,16238800,22039700,33080500,3470000,521824000,113633600,202569900
2021-03-10,111943300,60250000,53365600,27100000,14342200,14210300,29746800,3771500,384376000,109899400,181817100
2021-03-11,103026500,55528000,45834000,27702000,11771500,21834000,29907600,4714500,299916000,86245000,108761700
2021-03-12,88105100,48438000,46069600,33818000,12849500,20600200,22653700,3981700,243964000,64653600,100751400
2021-03-15,92403800,58272000,50131600,26168000,12101100,16844800,26034900,3484300,221988000,73427200,88006800
2021-03-16,115227900,50776000,50300400,31900000,12805600,22437700,28092200,3238900,272128000,73722500,96587100
2021-03-17,111932600,62372000,63796000,26382000,13952400,21315000,29562100,2817400,243864000,97959300,121117500
2021-03-18,121229700,72992000,95439700,31700000,21898500,18728300,34833000,4094500,293896000,115349100,99674400
2021-03-19,185549500,92508000,106252700,46072000,54418800,38930500,46430700,4386400,299208000,113624500,128682000
2021-03-22,111912300,58044000,54701300,33536000,19944800,28273100,30127000,3360600,297804000,73778600,118536600
2021-03-23,95467100,76346000,49838000,28510000,17076300,23000900,31638400,5583500,222048000,90686600,91475700
2021-03-24,88530500,59180000,43896800,25218000,13079800,18675000,25620100,4102200,245840000,97588600,101385600
2021-03-25,98844700,71270000,47517900,35616000,15608300,24505600,34061900,4926800,295144000,116128600,117674700
2021-03-26,94071200,66258000,66846000,27978000,16754400,17629200,25479900,3467800,363968000,114409100,101558400
2021-03-29,80819200,54920000,45680000,26492000,17570300,21718800,25227500,3330000,273520000,108107600,85911000
2021-03-30,85671900,46752000,56705900,27312000,13184300,17474500,24792000,2418100,200204000,76262200,118297200
2021-03-31,118323800,61878000,49270000,42570000,16736700,19498200,43623500,3503100,314776000,112734200,100011900
2021-04-01,75089100,58806000,65587000,39880000,16561500,17616000,30338000,3938600,308276000,99682900,105895200
2021-04-05,88651200,66698000,50328500,48510000,13508000,28237000,36910600,3355900,255672000,91684800,125528400
2021-04-06,80171300,50756000,42590100,35240000,13071600,17335200,22931900,3474200,191744000,62021000,84815400
2021-04-07,83466700,66924000,43136400,24134000,16903500,22855200,22719800,2151300,251284000,55836300,78928200
2021-04-08,88844600,56242000,45285900,28664000,12335500,20894100,23625200,4309800,244416000,57863100,71772900
2021-04-09,106686700,86830000,45872900,26146000,12122400,15988600,24326800,2894000,195172000,61104600,64311300
2021-04-12,91420000,65636000,45544600,25024000,12273400,10881900,27148700,2944100,869324000,56704900,87407100
2021-04-13,91266500,66316000,46770400,25682000,16113600,14036900,23837500,2720300,676212000,56551000,133958400
2021-04-14,87222800,62904000,52023800,21002000,19939600,17421400,23070900,3740300,385500000,61659900,147052200
2021-04-15,89347100,64672000,118128900,29174000,17694100,14558300,25627500,3139100,598480000,60229800,83546700
2021-04-16,84922400,63720000,60633400,26282000,13773400,13059200,24878600,3209100,335208000,82037300,83938500
2021-04-19,94264200,54508000,42321100,30290000,11900200,14553500,23209300,4288700,404420000,78498500,119058600
2021-04-20,94812300,52460000,50834100,22288000,13716700,16796400,19722900,11257600,334132000,81851800,106827000
2021-04-21,68847100,44224000,37851800,23204000,12236700,14863500,24030400,22897400,216776000,66793000,93646500
2021-04-22,84566500,51612000,48093400,24146000,15256100,16375400,25606200,9061100,277788000,97582800,106770900
2021-04-23,78657500,63856000,48674100,29066000,14041900,17536800,21462600,7307700,227500000,73209200,85110000
2021-04-26,66905100,97614000,34699800,32038000,10799100,16172600,19763300,4388800,197796000,52182400,93115500
2021-04-27,66015800,76542000,34304800,44386000,12821200,15309300,31014200,3761300,164572000,51303100,88311000
2021-04-28,107760100,92638000,34084400,81106000,8943700,33907200,46903100,3193000,209416000,51238900,66813000
2021-04-29,151101000,153648000,44008700,41234000,12976900,56526800,40589000,5127800,173196000,78544300,86536200
2021-04-30,109839500,140186000,39203400,44856000,11705100,26332400,30945100,4413200,201912000,85527000,122276100
2021-05-03,75135100,117510000,41940500,28242000,11801100,18719500,19626600,4091900,203912000,68128300,81129300
2021-05-04,137564700,108788000,53880000,44818000,12977700,24032600,32756100,4349500,405324000,101591200,89217900
2021-05-05,84000900,74226000,37471100,26636000,10506700,15577600,21901300,3129400,292024000,60162200,65705700
2021-05-06,78128300,88954000,39044400,25190000,13542400,19012200,26491100,3783700,193380000,74321400,83353800
2021-05-07,78973300,94206000,39249200,28898000,14257800,15916700,27032900,3132800,229328000,67733800,70407600
2021-05-10,88071200,116772000,41271500,30914000,14014300,24239200,29299900,5131600,268904000,81852400,94177200
2021-05-11,126142800,92396000,42964700,34186000,15451700,18920100,33641600,4401000,285584000,116888000,139511700
2021-05-12,112172300,98728000,47533000,46376000,14381700,24645500,36684400,4121500,303408000,134811000,101470800
2021-05-13,105861300,67018000,42026100,33204000,15395000,18079200,29624300,2712500,285404000,106394000,132554700
2021-05-14,81918000,66500000,30932600,31996000,10584000,19245700,23901100,2882500,258616000,82201600,100112700
2021-05-17,74244600,74478000,32656400,21598000,9886800,15401300,24970200,2705200,216980000,65129200,97171200
2021-05-18,63342900,56568000,37880300,22204000,11098100,14522400,20168000,2350500,186256000,59810200,110491800
2021-05-19,92612000,53594000,42672800,23684000,13278900,19106200,25739800,3349900,344000000,106467100,118735200
2021-05-20,76857100,52664000,36871100,32352000,10426000,17320200,21800700,3721200,321592000,78022200,92463300
2021-05-21,79295400,82098000,40243800,40632000,10249000,13600900,21863100,3322900,672992000,76578700,78091800
2021-05-24,63092900,48456000,31390800,31832000,9440300,16445400,21411500,2412600,554816000,51376700,103674300
2021-05-25,72009500,65222000,52657700,22440000,12609100,16437000,17704300,2699500,435408000,57451400,84017700
2021-05-26,56575900,47680000,41332800,21572000,13058300,9686900,17771600,2465300,370440000,43088600,85917900
2021-05-27,94625600,51224000,52981100,35224000,15707500,20477700,24426200,3253800,581476000,56707700,79111800
2021-05-28,71311100,46596000,38509700,21482000,10291300,12037400,18270200,2910300,644536000,58520200,68211000
2021-06-01,67637100,48600000,42890700,23354000,9445400,11765900,23213300,2482600,472804000,54216600,54254700
2021-06-02,59278900,40290000,34180500,21158000,10498600,11654300,19406700,2269000,594168000,49097100,69908400
2021-06-03,76229200,47966000,46981200,18696000,13354400,12610800,25307700,3887400,580008000,58138800,90335700
2021-06-04,75169300,44994000,37192600,24458000,8510800,13289400,25281100,3160500,617120000,55938800,72110700
2021-06-07,71057600,44316000,28401900,24120000,7267200,20136700,23079200,2791900,575756000,51555000,67631100
2021-06-08,74403800,68334000,41871400,24240000,10370700,14580500,22455000,2374000,323848000,47134300,78160200
2021-06-09,56877900,49110000,42366300,17942000,12377400,13727900,17937600,3055000,381656000,48436300,49753800
2021-06-10,71186400,69530000,40123600,25904000,12119400,13240200,24563600,4382900,287772000,51020100,71758800
2021-06-11,53522400,56348000,31203600,21958000,13683800,13587900,18999700,3124000,416308000,45570800,48615900
2021-06-14,96906500,51394000,36050700,22098000,19917900,12250800,19150500,4400200,321376000,42358500,61272000
2021-06-15,62746300,48524000,39247900,21562000,24485500,15795200,18038900,3104100,243032000,51508500,53292300
2021-06-16,91815000,84056000,63859100,26472000,25321200,17232200,27220000,3533200,307124000,80386100,66432300
2021-06-17,96721700,102730000,80728200,25842000,29722400,17794100,27565500,3198300,809656000,90949700,68104200
2021-06-18,108953300,104954000,102774200,46116000,43595700,23039500,37202200,5197600,968856000,118676300,73682700
2021-06-21,79663300,65542000,48119400,27414000,18664800,11337500,26696100,5277300,672384000,72822000,74438100
2021-06-22,74783600,66902000,44113200,22390000,14251200,15345300,24694100,5809300,580144000,57700300,57476700
2021-06-23,60214200,56266000,32039900,19148000,12733300,14817800,19518700,3944800,332356000,49445400,93297600
2021-06-24,68711000,76640000,37161800,21362000,13733200,12329100,21446900,3361200,320924000,45110300,137947200
2021-06-25,70783700,78820000,53178800,34594000,15484900,14594400,25611100,5299100,278364000,58129500,97490100
2021-06-28,62111300,44856000,34416500,28526000,14125800,29156100,19590000,2820200,495436000,53159600,64884600
2021-06-29,64556100,41968000,38519600,23108000,14528700,21417300,19937800,2314600,367632000,35970500,52143900
2021-06-30,63261400,48080000,29159800,24474000,12531000,15107500,21656500,2773400,326568000,64827900,56774700
2021-07-01,52485800,40742000,28045100,18110000,10479400,17137000,16725300,2805400,480136000,53441000,55903500
2021-07-02,78852600,63388000,28980800,25982000,11424000,11521300,26458000,1975500,342764000,57697700,81163500
2021-07-06,108181800,134896000,47578700,26404000,15083400,13488500,31565600,2775100,446708000,68710400,69853500
2021-07-07,104911600,106562000,43499900,24060000,12271800,14218900,23260000,2722500,418428000,63549500,56376000
2021-07-08,105575500,103612000,52793100,23790000,17834600,14406500,24618600,3269000,503300000,97595200,68319900
2021-07-09,99890800,74964000,43887200,18632000,13694500,13018700,23916700,2777200,296624000,76238600,54421500
2021-07-12,76299700,51432000,42624500,17668000,19940400,10018600,18931700,1780700,321984000,52889600,77781000
2021-07-13,100827100,76918000,54338100,19240000,22671700,11456000,26120100,2751600,290708000,52911300,62898300
2021-07-14,127050800,65932000,105651700,23742000,14622800,13894200,23113700,4659500,380100000,64130400,64923600
2021-07-15,106820300,63706000,54697300,24218000,11539300,14781600,22604200,5713900,550564000,55126400,60628800
2021-07-16,93251400,80874000,60469700,20424000,14002700,11026100,26186800,3442100,688224000,75874700,49113000
2021-07-19,121434600,75692000,83251500,27968000,22172900,14372300,32935600,3885800,749060000,147987000,63891300
2021-07-20,96350000,65114000,59462900,26312000,15385200,11024300,26259700,6930400,434687000,99608200,46461300
2021-07-21,74993500,46380000,49907400,20746000,12356700,9279700,24364300,11906800,371017000,64724400,41859900
2021-07-22,77338200,65308000,52715600,14302000,9913300,12385400,23384100,4328100,323826000,47878500,45317100
2021-07-23,71447400,48726000,48659400,41506000,9666100,33694300,22768100,3820500,195672000,63766600,43814700
2021-07-26,72434100,58002000,32258000,30572000,8208000,14925200,23176100,2254500,203943000,43719200,76009800
2021-07-27,104818600,82638000,39121400,54710000,11218700,15705400,33604100,2759000,248863000,67397100,98439900
2021-07-28,118931200,59988000,43331100,95130000,9217300,29676900,33566900,2390500,202191000,52472400,48019800
2021-07-29,56699500,110400000,43039100,31716000,9063500,33413200,18168300,1736000,190781000,47435300,91183800
2021-07-30,70440600,199312000,46210100,25576000,9805200,15976200,20944800,2537100,183497000,68951200,88969200
2021-08-02,62880000,67078000,49894000,21634000,10203200,13180400,16267400,2096600,217444000,58783300,100847400
2021-08-03,64786600,83146000,39680600,20762000,10394800,12406100,17879000,2579400,301811000,58053900,64860900
2021-08-04,56368300,43678000,42289800,19676000,10155000,14180600,16191300,2039400,231309000,46732200,51007800
2021-08-05,46397700,48670000,34754500,17870000,9151500,10247200,13900200,2556700,211435000,38969700,38758800
2021-08-06,54126800,52752000,58022300,20488000,13328800,8925000,16589300,1919800,178497000,46930000,46869000
2021-08-09,48908700,42964000,56340100,17760000,9516900,7798900,16117600,1367800,146443000,41222600,44145900
2021-08-10,69023100,48252000,44987300,19414000,8667000,7469900,18616600,1960500,179238000,43339300,40296900
2021-08-11,48493500,58944000,58458200,15352000,9156500,8400300,13955900,1673900,185925000,44034300,29401800
2021-08-12,72282600,46282000,37400100,16506000,8844200,7170700,14561300,1685700,151652000,38909400,52377300
2021-08-13,59375000,41134000,41344900,15948000,8980900,7195700,18249000,2177700,183063000,39470300,50194500
2021-08-16,103296000,66394000,38599100,22384000,8755800,11222100,22507600,2032800,210876000,73740000,68032200
2021-08-17,92229700,67758000,43526900,21716000,9347200,12328700,20075300,2309800,204585000,92673900,71163900
2021-08-18,86326000,56086000,50342500,19258000,8065500,10042400,21813000,2582000,285913000,89351900,61048200
2021-08-19,86960300,75658000,51883900,21782000,9517700,12004500,29850500,7497300,766555000,92812200,42940500
2021-08-20,60549600,67168000,40415000,31194000,6974100,8697700,40817600,3776400,675741000,72008700,44525700
2021-08-23,60131800,65362000,35364500,28454000,7934600,10942000,22830200,2602000,575807000,54973000,60794700
2021-08-24,48606400,51036000,35579300,19268000,7670900,9235100,18175800,2109500,297299000,38744700,39249300
2021-08-25,58991300,33606000,51219900,15848000,11335000,9684500,20006100,2065600,347701000,40529700,37936800
2021-08-26,48597200,41976000,41184500,20610000,11027500,7888700,17666100,1595500,237940000,57829600,39642900
2021-08-27,55802400,48048000,46468600,28780000,8780200,11219100,22605700,3252600,304722000,77235100,41501400
2021-08-30,90956700,63844000,44855600,24434000,7937600,13547300,16348100,2434800,262580000,48357400,55812600
2021-08-31,86453100,87128000,54654600,22448000,12340800,12345400,26285300,2431900,259850000,59300200,62566200
2021-09-01,80313700,72598000,52361900,21936000,8729900,11567200,18983800,5626200,201767000,48721400,39612900
2021-09-02,71115500,58474000,44538900,32342000,8813300,14832900,16285600,6179900,187834000,42501000,38331900
2021-09-03,57808700,51514000,41812400,19850000,7959700,7509600,14747900,2681200,280532000,47170500,45738300
2021-09-07,82278300,54758000,43748600,20124000,9285600,10793800,17180400,5821400,198107000,51671500,60119400
2021-09-08,74420200,61068000,36064400,18344000,7852700,11067200,15046800,5424500,254434000,56181900,56379000
2021-09-09,57305700,54384000,36266400,15314000,7904300,9098900,19927000,2954200,196856000,57970400,42233100
2021-09-10,140893200,47946000,40514700,36840000,8311600,11549600,19633400,3950800,248376000,89948200,45552600
2021-09-13,102404300,51380000,42036300,22094000,10052800,13026300,23652900,3062900,297500000,83738600,68857500
2021-09-14,109296300,38738000,53820400,19674000,11685600,8711600,21853400,3457000,199755000,78197100,55574700
2021-09-15,83281300,59150000,52358200,27408000,11691500,17940300,28356300,2755600,166538000,78792200,46073100
2021-09-16,68034100,51672000,42922000,26190000,10880900,11934200,19550800,1832000,156033000,77786700,41770200
2021-09-17,129868800,92332000,92746000,53384000,25581600,26299000,41372500,4145100,294503000,118425000,84612600
2021-09-20,123478900,93382000,67566200,46518000,15819900,19822800,38278700,3732200,349440000,166445500,74273100
2021-09-21,75834000,55618000,38271100,25332000,8999900,11751900,22364100,2250900,204688000,92526100,48992100
2021-09-22,76404300,48228000,46261400,25056000,11236200,43692900,26626300,4021800,268726000,102350100,45378900
2021-09-23,64838200,47588000,49779800,20952000,12336100,21806300,18604600,2526200,248555000,76396000,35842500
2021-09-24,53477900,42324000,39042300,22984000,10102400,18801900,14999000,2126200,217655000,62094800,64119000
2021-09-27,74150700,72690000,49755400,21882000,13220900,15205800,23571700,2504700,245215000,61371100,84212100
2021-09-28,108972300,88616000,60781200,45772000,13387900,21710300,43186200,4431100,343069000,130436300,76144200
2021-09-29,74602000,51246000,44260200,30848000,7777100,14452200,26353700,6221000,218394000,82329200,62828700
2021-09-30,89056700,56848000,47410800,37996000,13161200,16547100,32343600,6612600,221009000,140506000,53868000
2021-10-01,94639600,56712000,40987100,35360000,11285000,14905300,30086300,4090800,240978000,129240100,51094200
2021-10-04,98322000,90462000,48273400,51202000,14120000,42885000,31350700,4995900,345635000,128570000,91449900
2021-10-05,80861100,65384000,54070700,32404000,12292900,35377900,24993000,9534300,279282000,90682500,55297800
2021-10-06,83221100,50660000,47031700,24364000,8692600,26443000,28002600,4580400,297202000,113032200,43898400
2021-10-07,61732700,48182000,46258800,25110000,10195400,28307500,20430500,3556900,256919000,72437500,57587400
2021-10-08,58773200,39964000,39389400,26526000,8190100,15946100,17685700,3272100,151258000,74557400,50215800
2021-10-11,64452200,40684000,36283500,17954000,12154700,14708200,19298600,2862500,163388000,65233300,42600900
2021-10-12,73035900,36392000,36898300,36332000,13032600,31658700,17974100,3227300,162134000,71181200,66060000
2021-10-13,78762700,48402000,43908000,19654000,22753500,14761500,23416300,2420300,180652000,72974000,42360300
2021-10-14,69907100,42190000,82201000,31894000,15176800,14302200,27262900,2671700,243589000,70236800,36741600
2021-10-15,67940300,103598000,64264900,30274000,14267400,21596400,25384800,4116900,226994000,66260200,56773800
2021-10-18,85589200,63482000,49542500,20396000,12672900,21585000,22729300,4669100,189494000,62213200,72621600
2021-10-19,76378900,47722000,32515500,20164000,8053900,18786300,17682100,7633100,161473000,46996800,52143300
2021-10-20,58418800,42796000,40411000,23288000,8185600,13639500,16537100,10622000,146276000,49571600,42096300
2021-10-21,61421000,37628000,36848600,26292000,8415200,16354400,16918100,8437100,187590000,41305400,94444500
2021-10-22,58883400,62782000,36225600,50588000,8817900,35224500,17449300,6186000,249384000,58845100,68642400
2021-10-25,50720600,44520000,31679500,34412000,10159200,38409000,17554500,3833500,230235000,45214500,188556300
2021-10-26,60893400,53966000,35674800,49236000,8015100,65654000,28107300,2904800,485898000,56075100,187245000
2021-10-27,56094900,54044000,45790800,85782000,9847000,29971800,52588700,2276900,245990000,72438000,115579500
2021-10-28,100077900,114174000,37209600,36206000,7212900,50806800,26297900,2859400,234204000,51437900,81639600
2021-10-29,124953200,129722000,31756200,43320000,8140100,37059400,34766000,3825300,292503000,70162400,89755200
2021-11-01,74588300,72178000,36937200,46924000,7435500,31518900,27073200,3110900,265740000,48433600,168146100
2021-11-02,69122000,52552000,36283400,33482000,7173800,28353000,26487100,3888600,294112000,48908400,128213400
2021-11-03,54511500,67944000,42553000,27494000,8402700,20786500,21500100,2334900,239910000,52509800,103885500
2021-11-04,60394600,107060000,47646300,38412000,9574200,22495300,23992200,4865000,1153631000,52847100,76192200
2021-11-05,65463900,99940000,38271200,38354000,7975600,26872800,22570100,5283500,851260000,66390600,64886400
2021-11-08,55020900,61480000,33815500,23052000,6413700,18342500,20897000,2887500,503101000,50405200,100337100
2021-11-09,56787900,85898000,36900300,19530000,7990300,17556700,21307400,2415600,646746000,51149100,177317400
2021-11-10,65187100,80548000,39385600,29970000,6999200,21872600,25500900,2405800,636206000,69429700,128408100
2021-11-11,41000000,45288000,31194800,16518000,5815300,12376600,16849800,2868300,332172000,34848500,67189800
2021-11-12,63804000,53788000,44268500,22360000,8113400,25414300,23831000,4198400,413054000,53466700,76719300
2021-11-15,59222800,58594000,35335500,23508000,6492500,25076600,16723000,2872200,384909000,46980500,104326800
2021-11-16,59256200,44342000,35120800,18904000,9706100,18181100,20886800,2077400,264484000,48857500,79627200
2021-11-17,88807000,51206000,32963700,19594000,9909600,13602800,19053400,2732800,428508000,47858300,94336200
2021-11-18,137827700,114070000,30639000,35608000,8122500,17487200,22463500,2012900,781711000,50625600,62696700
2021-11-19,117305600,98734000,48429500,33682000,12193600,26488500,21963400,2613700,533867000,57315600,64926900
2021-11-22,117467900,96844000,53697100,30594000,14549900,27116800,31031100,2764400,754335000,72762000,99217500
2021-11-23,96041900,73804000,49362900,27218000,12354400,17225000,30427600,2320200,532163000,73206500,108515100
2021-11-24,69463600,46560000,40060000,18040000,9629800,13566200,21661300,1867300,435162000,61858800,67680600
2021-11-26,76959800,59826000,55110100,30470000,13619300,14750700,24217200,2872500,283069000,112669600,35042700
2021-11-29,88748200,65312000,50231100,32596000,12104400,16650900,28563500,2529400,454964000,86268800,58393500
2021-11-30,174048100,80022000,77193600,42068000,18922600,25390000,42885600,5608900,622066000,148559600,81276000
2021-12-01,152052500,74916000,60601600,34020000,12253400,30329600,33337600,3882800,484368000,131939200,68450400
2021-12-02,136739200,64726000,57821400,29194000,12969900,24396200,30766000,3331100,472890000,127637800,73114800
2021-12-03,118023100,80712000,74605300,41230000,12681800,27471000,41779300,4829300,544325000,137331600,92322000
2021-12-06,107497000,68860000,48193100,30618000,11186500,21758300,30032600,3075700,658938000,98977500,81663000
2021-12-07,120405400,66410000,40740800,32240000,9851600,18794000,31021900,3125200,593053000,95484700,56084700
2021-12-08,116998900,45254000,50560300,24270000,11705700,19937700,24761000,2220300,475551000,72238800,41906400
2021-12-09,108923700,46062000,37316700,23270000,11189600,16879200,22214200,2376300,488507000,61272600,59438400
2021-12-10,115402700,60690000,37700200,24458000,10405400,14528000,38095700,2748800,488825000,77159800,59664300
2021-12-13,153237000,62170000,38653900,27070000,12069000,22948700,28899400,2517900,598344000,87724700,78595500
2021-12-14,139380400,55976000,47099400,38446000,12563600,20461000,44438700,2984500,667035000,97264100,70806300
2021-12-15,131063300,75794000,60057100,36370000,14014200,24681300,35381100,2866200,698297000,116899300,75169200
2021-12-16,150185800,60876000,69487200,33650000,19542800,22635000,35034800,3143200,707366000,116568600,82771500
2021-12-17,195432700,85542000,124242400,50416000,28082000,40012600,47750300,4386900,713758000,135511600,100437300
2021-12-20,107499100,57372000,56455200,27192000,15148000,17901800,28326500,3358400,461847000,107134800,56480100
2021-12-21,91185900,55956000,47845600,28756000,11291300,16116800,24740600,2319400,524385000,69806300,71517900
2021-12-22,92135300,55036000,35715700,26322000,7273000,16764600,24831500,2335700,395184000,58890200,93634200
2021-12-23,68356600,36788000,34053500,26384000,8055200,13987700,19617800,1621100,343022000,56439700,92713200
2021-12-27,74919600,58688000,33879200,15976000,6188100,17795000,19947000,2061500,403686000,56808600,71145900
2021-12-28,79144300,54638000,32492400,18200000,6342300,16637600,15661500,1882800,420591000,47274600,60324000
2021-12-29,62348900,35754000,25294900,17788000,6398900,10747000,15042000,1287200,343139000,54503000,56154000
2021-12-30,59773000,37584000,23852200,15688000,6948200,10593300,15994500,1625100,308864000,55329000,47040900
2021-12-31,64062300,47830000,24253900,18136000,5805900,12870500,18000800,1995900,266530000,65237400,40733700
2022-01-03,104487900,63520000,58587900,28646000,13120900,14537900,28865100,3067500,391547000,72668200,103931400
2022-01-04,99310400,70726000,74606700,28400000,20195800,15998000,32674300,4393100,527154000,71178700,100248300
2022-01-05,94537600,64302000,57791600,54618000,17539400,20564500,40054300,4148700,498064000,104538900,80119800
2022-01-06,96904000,51958000,52040900,37348000,14047500,27962800,39646100,5711800,454186000,86858900,90336600
2022-01-07,86709100,46606000,59082600,29760000,13913300,14722000,32720000,3382900,409939000,85111600,84164700
2022-01-10,106765600,87798000,66839500,44408000,12922500,24942400,44289500,4486100,594681000,119362000,91815000
2022-01-11,76138300,62806000,40454400,28730000,11854100,16226800,29386800,3077800,404089000,74303100,66063300
2022-01-12,74805200,50030000,41378000,26108000,12568000,14104900,34372200,3787400,383413000,67605400,83739000
2022-01-13,84505800,52188000,46337500,31436000,13623400,14797100,45366000,4475100,540171000,91173100,97209900
2022-01-14,80440800,45974000,72953300,29662000,40158400,16868500,39846400,7861100,395832000,95890900,72924300
2022-01-18,90956700,67292000,65877400,34872000,32324800,22645600,42333200,4839100,424270000,109709100,66743400
2022-01-19,94815000,53242000,84451800,28648000,22380000,20814700,45933900,4353500,488315000,109357600,75442500
2022-01-20,91420500,71974000,46265300,29908000,14860800,16925000,35380700,12659000,435181000,122379700,70488600
2022-01-21,122848900,163972000,71303600,55652000,20705400,28710700,57984400,58904300,718958000,202271200,103416000
2022-01-24,162294600,155624000,90672700,76622000,28471400,38878100,85731500,32346000,913982000,251783900,151565700
2022-01-25,115798400,90824000,73555300,46960000,18915900,25108500,72848600,15145800,664616000,167997300,86595900
2022-01-26,108275300,95602000,63735800,49130000,20709100,28348800,90428900,12684000,755959000,186391100,104867400
2022-01-27,121954600,77516000,63402400,31950000,17536800,21629900,53481300,24324700,573353000,149878300,147109500
2022-01-28,179935700,74392000,51048300,34362000,14117000,21871600,49743700,11966600,543774000,164457400,134789100
2022-01-31,115541600,78308000,44793700,39986000,13985700,21579500,46444500,20047500,564680000,152251400,104436000
2022-02-01,86213900,59220000,40326600,68644000,14584900,18023800,40950400,22568100,518925000,123155400,73138200
2022-02-02,84914300,87330000,41125600,123200000,12441100,58458300,36636000,14346000,543419000,117361000,66792900
2022-02-03,89418100,225532000,35879900,71518000,12474900,188119900,43730000,9905200,410178000,118024400,78855600
2022-02-04,82465400,253456000,60297100,57998000,16654400,89342200,35096500,7789800,354829000,118454400,73625400
2022-02-07,77251200,102624000,44824800,54974000,12572300,88613800,28533300,8232900,376868000,84472900,60994500
2022-02-08,74829200,76040000,49560500,54284000,20411400,94729700,32421200,6818500,410359000,81012000,50729100
2022-02-09,71285000,68786000,33861100,40144000,9131100,86563300,31284700,7738200,524282000,92589900,52259400
2022-02-10,90865900,68268000,47082800,39330000,16455600,49310400,45386200,8452900,513200000,140103700,66126900
2022-02-11,98670700,77100000,61056000,39958000,16830000,46156900,39175600,7558900,605472000,153214600,79645800
2022-02-14,86185500,83230000,44791900,34302000,17026500,38184000,36359500,7202200,440424000,123006300,67756500
2022-02-15,62527400,56440000,42397600,26680000,9500000,42685500,27058300,5392300,699869000,88482700,57286200
2022-02-16,61177400,52704000,36664600,25022000,9076500,45817500,29982100,5277700,732676000,84863600,51294300
2022-02-17,69589300,64032000,49442400,38950000,11367500,38747500,32461600,4669200,810595000,102259100,55178400
2022-02-18,82772700,63604000,37856500,45620000,11733300,37128400,34264000,6801700,761255000,132642900,68501700
2022-02-22,91162800,66128000,51905600,44990000,11333500,39852400,41736100,6697500,633422000,124391800,83288100
2022-02-23,90009200,64244000,45704900,32786000,11799000,44481400,37811200,4614300,566511000,132578000,95256900
2022-02-24,141147500,100786000,80484800,54456000,25655100,49957200,56989700,7068700,735801000,213942900,135322200
2022-02-25,91974200,62396000,68530700,36406000,18367700,37627600,32546700,4841600,528866000,121804500,76067700
2022-02-28,95056600,57684000,69955300,38864000,31315300,34239800,34627500,5035000,477319000,145615000,99006900
2022-03-01,83474400,44874000,74895600,26496000,36840400,27094900,31217800,3290400,412056000,137785900,74766900
2022-03-02,79724800,47334000,70834600,23520000,19405600,29452100,31873000,5356800,389642000,117726500,74643300
2022-03-03,76678400,65198000,48733800,24604000,16640800,27263500,27314500,6076800,365095000,105501700,61623600
2022-03-04,83737200,60934000,75572800,30430000,21016000,32130900,32356500,5325500,431415000,113978200,66999600
2022-03-07,96418800,86934000,109779000,45112000,27560100,38560600,43157200,5708400,450821000,137896600,72494100
2022-03-08,131148300,91662000,76553800,40428000,19207800,37508100,48159500,6428700,557467000,164772700,80399100
2022-03-09,91454900,82656000,78207900,37026000,17536200,31894700,35204500,6520200,492742000,116990800,59184000
2022-03-10,105342000,135062000,48804400,27102000,15604200,24853000,30628000,4807800,428066000,93972700,58648500
2022-03-11,96970100,68900000,43946600,31526000,20061800,34694500,27209300,4819900,367209000,95636300,67037100
2022-03-14,108732100,74086000,54262400,38812000,15786900,31010500,30660700,5907800,385354000,95729200,71152200
2022-03-15,92964300,75584000,41395300,30920000,15096600,31721700,34245100,5460600,491996000,106219100,66841200
2022-03-16,102300200,84958000,59477600,35576000,20354900,40640300,37826300,6982500,671422000,144954800,84028800
2022-03-17,75615400,72934000,50260200,28264000,17050500,29499700,30816600,5818300,471941000,102676900,66582900
2022-03-18,123511700,102962000,74470600,44566000,23656500,52128000,43390600,8324800,730719000,106345500,100414200
2022-03-21,95811400,66538000,47106400,26832000,12676100,30142300,28351200,4866500,591727000,88349800,81981600
2022-03-22,81532000,64086000,52360600,35496000,13548600,31998800,27599700,4242800,547007000,74650400,105868500
2022-03-23,98062700,55812000,48539300,25154000,12093200,23717300,25715400,3729000,502120000,79426100,120676200
